H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_56_660.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_56_660.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_56_660.jpg, 0, 0, 0, 7.790809E-05
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_56_764.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_56_764.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_56_764.jpg, 0, 0, 0, 7.866706E-05
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_56_871.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_56_871.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_56_871.jpg, 0, 0, 0, 7.840317E-05
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_56_974.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_56_974.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_56_974.jpg, 0, 0, 0, 8.00785E-05
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_57_101.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_57_101.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_57_101.jpg, 0, 0.3766815, 0, 0.5276242
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_57_205.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_57_205.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_57_205.jpg, -0.2722575, 0.648939, 0, 1.15302
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_57_315.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_57_315.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_57_315.jpg, -0.637041, 1, 0, 2.342222
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_57_424.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_57_424.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_57_424.jpg, -0.6098885, 1, 0, 3.496427
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_57_522.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_57_522.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_57_522.jpg, -0.3314183, 1, 0, 4.674444
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_57_636.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_57_636.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_57_636.jpg, -0.4343045, 1, 0, 6.050892
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_57_737.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_57_737.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_57_737.jpg, -0.5415128, 1, 0, 7.140997
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_57_852.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_57_852.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_57_852.jpg, -0.1973027, 1, 0, 8.510446
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_57_960.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_57_960.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_57_960.jpg, -0.1677935, 1, 0, 9.625983
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_58_089.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_58_089.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_58_089.jpg, 0, 1, 0, 10.95359
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_58_191.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_58_191.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_58_191.jpg, 0, 1, 0, 12.02034
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_58_294.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_58_294.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_58_294.jpg, -0.0448548, 1, 0, 13.23653
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_58_403.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_58_403.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_58_403.jpg, -0.3730017, 1, 0, 14.25716
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_58_509.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_58_509.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_58_509.jpg, -0.09972931, 1, 0, 15.56826
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_58_623.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_58_623.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_58_623.jpg, -0.0954222, 1, 0, 16.80463
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_58_725.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_58_725.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_58_725.jpg, -0.3829425, 1, 0, 17.59076
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_58_840.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_58_840.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_58_840.jpg, -0.06272312, 1, 0, 18.82792
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_58_941.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_58_941.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_58_941.jpg, 0, 1, 0, 19.97086
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_59_043.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_59_043.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_59_043.jpg, -0.1679883, 1, 0, 20.87663
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_59_149.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_59_149.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_59_149.jpg, 0, 1, 0, 21.93906
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_59_252.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_59_252.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_59_252.jpg, 0, 1, 0, 23.10883
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_59_361.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_59_361.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_59_361.jpg, -0.1737114, 1, 0, 24.06124
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_59_463.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_59_463.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_59_463.jpg, -0.4576215, 1, 0, 24.90249
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_59_574.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_59_574.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_59_574.jpg, -0.8118948, 1, 0, 25.69622
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_59_681.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_59_681.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_59_681.jpg, -0.7939512, 1, 0, 26.33377
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_59_786.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_59_786.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_59_786.jpg, -0.4786862, 1, 0, 27.30457
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_45_59_890.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_45_59_890.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_45_59_890.jpg, -0.1919622, 1, 0, 28.27843
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_00_001.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_00_001.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_00_001.jpg, 0, 1, 0, 29.35896
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_00_105.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_00_105.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_00_105.jpg, 0.1045164, 1, 0, 30.17951
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_00_210.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_00_210.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_00_210.jpg, 0.3936237, 1, 0, 30.15631
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_00_317.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_00_317.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_00_317.jpg, 0.09736048, 1, 0, 30.19086
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_00_421.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_00_421.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_00_421.jpg, 0, 1, 0, 30.18895
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_00_525.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_00_525.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_00_525.jpg, 0, 1, 0, 30.18991
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_00_626.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_00_626.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_00_626.jpg, 0, 1, 0, 30.19
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_00_730.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_00_730.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_00_730.jpg, 0, 1, 0, 30.19004
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_00_835.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_00_835.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_00_835.jpg, 0, 1, 0, 30.19057
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_00_949.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_00_949.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_00_949.jpg, 0, 1, 0, 30.19041
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_01_049.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_01_049.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_01_049.jpg, -0.0872439, 1, 0, 30.18901
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_01_158.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_01_158.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_01_158.jpg, 0, 1, 0, 30.1906
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_01_269.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_01_269.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_01_269.jpg, 0, 1, 0, 30.19061
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_01_376.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_01_376.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_01_376.jpg, -0.2652051, 1, 0, 30.17237
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_01_488.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_01_488.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_01_488.jpg, 0, 1, 0, 30.18874
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_01_608.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_01_608.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_01_608.jpg, -0.1676823, 1, 0, 30.18584
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_01_710.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_01_710.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_01_710.jpg, -0.208302, 1, 0, 30.18557
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_01_815.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_01_815.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_01_815.jpg, 0, 1, 0, 30.19007
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_01_955.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_01_955.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_01_955.jpg, -0.3059331, 1, 0, 30.17221
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_02_055.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_02_055.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_02_055.jpg, 0, 1, 0, 30.18903
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_02_162.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_02_162.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_02_162.jpg, 0, 1, 0, 30.19005
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_02_265.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_02_265.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_02_265.jpg, -0.1733112, 1, 0, 30.18446
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_02_374.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_02_374.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_02_374.jpg, 0, 1, 0, 30.19016
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_02_477.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_02_477.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_02_477.jpg, 0, 1, 0, 30.19031
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_02_583.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_02_583.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_02_583.jpg, 0, 1, 0, 30.19033
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_02_706.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_02_706.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_02_706.jpg, -0.1816989, 1, 0, 30.18137
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_02_813.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_02_813.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_02_813.jpg, -0.3028677, 1, 0, 30.17854
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_02_920.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_02_920.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_02_920.jpg, -0.04034645, 1, 0, 30.19016
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_03_029.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_03_029.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_03_029.jpg, -0.3665904, 1, 0, 30.16747
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_03_133.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_03_133.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_03_133.jpg, -0.5846802, 1, 0, 30.14402
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_03_234.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_03_234.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_03_234.jpg, -0.2774742, 1, 0, 30.19571
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_03_350.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_03_350.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_03_350.jpg, 0, 1, 0, 30.18395
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_03_490.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_03_490.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_03_490.jpg, 0.1226634, 1, 0, 30.18008
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_03_596.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_03_596.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_03_596.jpg, 0.3805803, 1, 0, 30.15786
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_03_698.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_03_698.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_03_698.jpg, 0.09687993, 1, 0, 30.19035
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_03_804.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_03_804.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_03_804.jpg, 0, 1, 0, 30.1883
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_03_910.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_03_910.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_03_910.jpg, 0, 1, 0, 30.18992
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_04_011.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_04_011.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_04_011.jpg, 0, 1, 0, 30.19014
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_04_124.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_04_124.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_04_124.jpg, -0.3409299, 1, 0, 30.16226
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_04_237.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_04_237.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_04_237.jpg, -0.003561005, 1, 0, 30.18937
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_04_338.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_04_338.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_04_338.jpg, 0, 1, 0, 30.19054
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_04_446.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_04_446.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_04_446.jpg, 0, 1, 0, 30.19044
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_04_577.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_04_577.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_04_577.jpg, 0, 1, 0, 30.19031
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_04_685.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_04_685.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_04_685.jpg, 0, 1, 0, 30.1903
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_04_791.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_04_791.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_04_791.jpg, -0.0315099, 1, 0, 30.19008
H:\Programming\Self Driving Car\Data\IMG\center_2022_02_27_21_46_04_904.jpg, H:\Programming\Self Driving Car\Data\IMG\left_2022_02_27_21_46_04_904.jpg, H:\Programming\Self Driving Car\Data\IMG\right_2022_02_27_21_46_04_904.jpg, -0.1987425, 1, 0, 30.17982
